file_name,emotion,zcr_mean,zcr_std,ste_mean,ste_std,spectral_centroid_mean,spectral_bandwidth_mean,spectral_kurtosis,spectral_skewness,pitch_mean,pitch_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
G01_D01_C_11_Angry_C3.wav,GROUP_01,0.039167258522727275,0.05666451621468499,0.10811156,0.06661495,1336.4122921934654,1327.3521813448624,-0.08336627763719935,0.2497944819392555,1368.3636,1265.9933,-359.70325,61.90078,137.09776,53.16816,5.971284,43.15843,29.74148,35.062733,12.871827,27.973984,-17.83254,21.035524,-14.334682,19.532389,-12.202037,16.839453,-7.7643414,16.483448,-14.638062,12.735867,-14.158692,9.869182,-8.594821,12.247912,-12.602511,9.470986
G01_D01_C_11_Neutral_C1.wav,GROUP_01,0.04893697750796178,0.06497655688578463,0.06060282,0.04769108,1542.1828046669634,1507.1334463155304,-0.013703123023045485,0.3399694550725679,1338.9897,1146.2515,-385.4806,68.03563,121.8026,61.997433,14.130197,37.86819,16.795786,33.19301,-0.07467865,26.581957,-15.498554,19.737778,-12.353239,18.485586,-15.742409,16.080585,-12.399959,12.529707,-17.557266,11.609919,-15.081577,10.498075,-5.440918,11.173185,-10.428043,9.045789
G01_D01_C_11_Sad_C4.wav,GROUP_01,0.05662179321625344,0.0600672569489692,0.05863191,0.05690009,1859.3555689908655,1840.4853335413677,0.007273593197411847,0.46139631656978336,1738.3496,1247.2509,-408.17252,83.719284,107.93393,63.63713,0.2622938,50.838963,38.994404,36.6919,19.727852,23.235416,-8.243043,17.199335,-2.3428109,18.582512,-12.574117,13.164493,-11.756659,15.817675,-10.232508,11.780289,-11.417691,11.146441,-8.876423,11.901553,-10.127766,9.222051
G01_D01_C_11_Surprised_C5.wav,GROUP_01,0.06774430248618785,0.07695598555216368,0.07879809,0.063460216,2158.8832637439536,1854.5019979646124,-0.325442805943028,0.2660951098324748,1790.0137,1253.8389,-379.7336,97.81391,105.74238,73.84385,-19.598436,39.8605,31.09449,49.0561,7.5512333,26.331232,-14.80364,21.22385,2.1883292,19.791573,-8.115738,17.226727,-9.844322,16.351868,-12.892982,14.522428,-9.0452585,10.966093,-2.5755405,10.027056,-10.782636,12.020098
G01_D02_M_18_Happy_C2.wav,GROUP_01,0.02568760202891791,0.03553133929827948,0.053080294,0.029579056,1075.159338535918,1413.694837377037,0.012815143235442925,0.20350029499563466,843.2073,826.8544,-437.65076,66.87984,154.33528,46.539703,18.081451,34.913303,19.428543,27.77243,1.0193456,19.720255,-3.4465332,21.47367,1.3634447,16.502304,-18.905005,15.557907,-11.559002,12.909972,-13.168807,10.832994,-21.019156,13.4230995,-7.752313,10.962024,-10.02045,9.095455
G01_D02_M_18_Neutral_C1.wav,GROUP_01,0.04457262976694915,0.047287637341678894,0.02651909,0.020874726,1407.8828256079241,1566.718201809125,0.06140395232901007,0.3564364541843497,1227.2175,1036.401,-446.3614,69.00582,173.1688,57.15611,25.93931,52.89861,25.471937,25.737139,-7.1478763,27.485546,-7.833945,19.628063,10.00663,15.804047,-6.5525184,14.090341,1.420855,12.695781,-5.774653,12.632342,-16.157703,11.569076,-1.1830478,11.062306,-2.6730385,9.050843
G01_D02_M_18_Sad_C4.wav,GROUP_01,0.032649945609177215,0.041355688537306756,0.033758484,0.022334905,1122.9006681205522,1434.697764340214,0.10884404304639668,0.283510637029487,1256.9672,1174.4514,-462.2677,62.4531,161.7881,51.844948,28.08801,40.92733,23.50823,27.267532,14.268828,20.082867,5.7098265,16.66931,9.751476,13.47493,-4.907632,13.657326,-8.178016,10.75794,-13.062058,12.76907,-17.045025,11.588982,-6.6196065,7.600692,-7.8145194,7.5221376
G01_D03_F_23_Angry_C3.wav,GROUP_01,0.05886466733870968,0.07831254938089305,0.107438475,0.049879637,2162.115174595233,2239.2933598510454,-0.35764089516203684,0.14113724800338726,1298.5996,1059.8854,-315.17905,59.283794,137.81831,64.0445,-26.992516,40.49925,9.9407625,35.33066,13.624879,27.16554,-5.257677,23.371376,-3.8373497,19.565283,-8.740291,19.956139,-29.535418,17.528902,-23.67855,18.418749,-10.357014,16.592793,-12.518214,14.56284,-21.212852,10.742808
G01_D04_M_20_Angry_C3.wav,GROUP_01,0.025285734953703703,0.034786633500429105,0.102729924,0.065717526,896.310974675621,1148.1478820316072,0.23193816061697722,0.2688576504633757,1094.1743,1087.6129,-369.59393,73.25446,177.34988,54.975216,26.930418,46.176308,35.035027,23.342855,34.47982,22.941135,20.312206,18.107386,18.602375,15.723672,-6.904202,13.125526,-10.793656,14.846086,-0.68269384,11.592936,-7.9172688,9.16013,-10.657878,10.953765,-10.952206,8.086899
G01_D04_M_20_Neutral_C1.wav,GROUP_01,0.030039911684782608,0.030420785552230944,0.09063814,0.06465609,1063.6104428102428,1297.7152914203598,0.35353419504625433,0.4041534970021608,1056.9122,903.3318,-335.43997,73.22994,183.80086,52.37235,15.234963,40.9722,24.458094,23.507534,22.949007,27.11354,10.734791,18.62038,14.888078,14.389309,-11.369953,13.848197,-10.534856,14.896596,5.6180854,12.372732,-8.798093,10.36828,-17.175,9.794986,-10.704992,11.312604
G01_D04_M_20_Sad_C4.wav,GROUP_01,0.028326866610738254,0.028946427262075997,0.083633214,0.055623468,998.8174206228284,1219.1440870723916,0.6732867131519542,0.5342870210874425,1326.0872,1131.8247,-369.0998,68.746765,176.00426,46.09002,9.171506,49.875195,33.64252,27.353527,46.10018,24.349413,26.497437,16.887392,17.740286,13.868519,-8.136621,15.580113,-12.740855,14.973067,-3.5877721,11.24993,-9.034645,10.66638,-13.846374,12.547576,-12.650453,9.159431
G01_D05_F_20_Happy_C2.wav,GROUP_01,0.06419045224834984,0.07941792231503987,0.08552568,0.046466146,2622.7894487584967,2871.407861217078,0.0073669056293995195,-0.07463240768556903,1386.6874,1044.1852,-332.01953,89.11052,115.71748,64.216,-30.64141,35.630554,12.079981,34.83134,17.71463,23.602144,-1.8782576,17.024857,-25.197643,22.942635,1.886922,16.788134,-34.5797,17.01907,-12.0146885,16.450338,10.473427,17.32942,-27.322414,11.304143,-18.922249,10.064596
G01_D05_F_20_Sad_C4.wav,GROUP_01,0.058445834181596094,0.06821196385992388,0.060708895,0.049498916,2307.3720678928207,2823.699368229864,-0.3404102811917612,0.3036515010783427,1466.4662,1143.9799,-379.3186,75.20432,117.51827,59.715908,5.3821764,40.59769,28.715439,37.987724,26.60061,21.102402,5.708098,15.616712,-22.771593,20.790592,-25.470322,17.675232,-27.348005,15.81895,-1.3999584,11.4010105,4.027459,12.688573,-10.79344,10.778634,-5.3734055,8.947214
G01_D06_F_29_Angry_C3.wav,GROUP_01,0.06899548451834862,0.11048252109267222,0.09275107,0.048331764,2762.6467815583683,3166.500290705605,-0.09075720343397352,0.352831679774746,1297.0681,1069.5397,-325.62332,71.4041,111.5523,66.59111,-2.6710055,35.759327,1.5454385,30.5785,5.5859523,27.082928,-6.9002337,22.35763,-24.414913,15.1488,-5.819309,14.651822,-14.643396,13.048696,-11.908548,14.710519,-26.156017,12.072412,-6.444051,13.191465,-13.90232,8.726195
G01_D06_F_29_Happy_C2.wav,GROUP_01,0.053220002547554345,0.0788023238783613,0.07215447,0.04553968,2505.1227144133463,3160.3427575783653,0.14010758771975704,0.26229882829494355,1466.3722,1129.2969,-350.23068,68.96477,111.0749,56.43351,-11.53087,32.142826,8.819837,36.006123,2.5703921,22.279785,-3.0076005,20.543352,-22.128572,16.111986,-13.54347,18.907324,-11.538181,14.822523,-1.3711832,15.146698,-27.698576,14.258236,-7.453315,15.866249,-20.399658,9.8252125
G01_D06_F_29_Sad_C4.wav,GROUP_01,0.06534805993541033,0.08212223461962734,0.02570169,0.02604334,2626.5609452072836,3329.8844632169553,0.029362534450866753,0.5360506442852417,1189.4015,1195.7394,-489.0567,57.465515,120.491905,64.01998,41.888783,32.37969,24.707445,30.957092,2.7824206,18.307087,-0.2742242,15.55061,-10.936115,16.591438,-9.196625,11.6914015,-5.9273996,10.906264,-5.990553,9.58572,-7.718395,10.094244,-5.7157383,10.227488,-9.071825,9.187406
G01_D07_F_25_Neutral_C1.wav,GROUP_01,0.05323030956112853,0.08127849568362905,0.045373805,0.036425687,2242.0839562092674,2811.2095845287017,0.11984903561858078,0.32329924799431314,1163.9777,995.195,-413.2911,70.805115,116.24721,56.792686,8.657083,37.2251,11.134209,26.661297,6.34911,30.717033,-9.921931,19.894875,-15.750456,18.244642,-6.4126687,15.218501,-8.228345,13.298471,-9.825289,11.983998,-6.780771,9.854134,-4.4255567,10.545307,-7.7889853,9.445031
G01_D07_F_25_Sad_C4.wav,GROUP_01,0.06018491526741294,0.0661454636884524,0.038029518,0.030595532,2678.033160411147,3194.3242035779385,0.2694775761540014,0.47178185775502673,1620.615,1211.3533,-441.8163,84.86294,101.80647,66.212944,4.0604334,42.567657,37.079353,35.353626,21.434626,20.995438,9.108255,18.30422,-13.301535,18.42336,-13.095221,15.597012,-17.974548,16.616726,-8.251912,13.9554205,-1.3137852,11.920037,-6.0481668,11.251962,-7.9570093,9.98773
G01_D07_F_25_Surprised_C5.wav,GROUP_01,0.11471074899463807,0.12240157237254114,0.05770567,0.05904537,3963.9065235122057,3313.5374849287073,0.34699645409492835,0.3163788526426524,1534.0548,1135.1016,-365.58316,86.01789,58.022045,72.45053,-23.836239,37.50169,23.271078,36.39136,-24.660746,28.713556,-9.898089,22.758226,-10.65829,12.885892,-14.6481695,15.727809,-10.375109,14.449798,-2.7354152,12.467716,-17.482613,12.487661,-11.859358,10.469414,-7.942848,7.9387217
G01_D08_C_14_Happy_C2.wav,GROUP_01,0.03673951411960133,0.04604507502596281,0.13370635,0.0905249,1392.6654147714303,1560.2505272386052,-0.10955103661935407,-0.005562605414042933,1132.297,1010.4699,-320.5619,101.0911,161.7405,75.641014,-2.077958,39.370754,25.252674,30.24242,9.310107,26.259748,-18.477242,21.130228,4.5368094,14.3419285,-13.5925865,14.0994625,-24.795383,17.013224,-5.9947896,10.777892,-7.741198,8.619253,-10.062928,9.557545,-7.820903,9.006733
G01_D08_C_14_Neutral_C1.wav,GROUP_01,0.03890922077265372,0.040145128196862376,0.108577676,0.081944756,1227.0571493452726,1324.1483112941708,0.5523496569853992,0.4529160311936837,1090.1995,983.33026,-317.69135,84.15118,181.95686,60.888145,7.999066,38.00635,18.242401,24.622826,5.491605,29.549671,-14.619248,21.595192,-2.4005344,16.374712,-13.612772,14.523812,-13.532402,14.754858,-9.314727,10.92236,-11.686297,9.636867,-4.7865505,11.185517,-7.6857214,12.188326
G01_D08_C_14_Surprised_C5.wav,GROUP_01,0.06520014223845108,0.0731766987740672,0.09102792,0.08004059,1966.9333764954065,1807.7539539131508,-0.09709714966590692,0.10678384570490444,1566.0269,1195.7793,-335.19376,105.72873,137.31377,81.69066,-17.321726,43.352142,30.816147,37.786747,9.328633,29.07523,-6.954376,26.085247,1.8005633,14.922039,-21.99818,16.623178,-8.663384,14.71938,-3.0978718,8.077834,-12.0463705,9.615406,-2.0420403,8.140449,-5.7445254,8.572114
G03_D01_C_10_Happy_C2.wav,GROUP_03,0.07128770238509749,0.08555795097961931,0.13244101,0.094044305,3364.815889569725,3369.5515748406565,-0.2069409099681096,0.14609043783406797,1712.4935,1163.3296,-283.69986,89.148926,90.418945,48.25518,-27.776745,42.42755,3.9333577,33.15677,-36.33005,25.488491,-8.459058,21.369503,-31.833342,25.944256,5.755168,13.364814,-12.723468,16.161509,-25.524172,17.098999,-9.217454,14.274263,-8.1527815,15.166434,-14.977896,15.476197
G03_D01_C_10_Sad_C4.wav,GROUP_03,0.09002182904411765,0.11786293237330642,0.09366064,0.068100676,3458.704576633324,3493.0289480448914,-0.18083994852588944,0.23240841228956524,1758.1531,1195.3363,-302.75775,88.68206,94.062744,46.01859,-26.009176,36.712914,8.510157,34.51092,-24.37827,22.930016,-1.6679254,18.959085,-38.809036,22.457104,0.84085745,17.334894,-15.626856,16.15572,-21.366314,16.1491,-8.6197815,16.830267,-10.559342,12.712705,-12.540774,12.300138
G03_D01_C_10_Shocked_C5.wav,GROUP_03,0.1400894275877724,0.16826264344665684,0.061490122,0.07112606,4273.6994527410125,3549.4479569622176,-0.26526064004195715,0.2892083985937532,1830.0781,1200.9683,-350.93927,85.27432,71.78448,52.788387,-21.70619,35.1246,4.5808573,39.29041,-20.396994,21.60218,0.08841829,18.18092,-24.325104,22.63068,2.7535682,17.4483,-15.390727,15.891375,-21.033213,16.373833,-8.368532,12.641657,-8.375524,12.760633,-14.2439375,12.95946
G03_D02_F_45_Furious_C3.wav,GROUP_03,0.1042938232421875,0.10601816328981947,0.049129017,0.04563418,4676.461269097964,4804.420570729861,0.6909944761506266,0.6785135865427557,1384.8732,1097.4832,-318.2148,119.52104,77.25325,47.909134,8.236881,36.340595,27.167667,21.895796,3.6618629,22.219381,19.533028,15.731177,0.355793,16.554184,-3.2368307,12.88897,-3.7849922,10.640742,-3.8865645,13.857094,-4.0552187,11.294556,10.273248,11.8035555,-14.777238,10.387793
G03_D02_F_45_Happy_C2.wav,GROUP_03,0.05364145874505929,0.07861145841531339,0.053694148,0.03881163,3574.2437798997385,4764.139700735207,-0.13257324697447842,0.1736980934368013,1078.989,979.33856,-346.9499,107.259,104.365166,36.62023,17.34306,28.755316,28.009218,22.763412,13.374827,27.919655,19.373074,15.580894,-5.757108,19.7933,2.4824197,13.336279,-9.57091,10.891332,12.547317,12.536824,-13.168243,14.870612,2.4388235,13.81625,-13.215928,6.8814497
G03_D02_F_45_Sad_C4.wav,GROUP_03,0.05648828125,0.06958136076120429,0.028551465,0.020865364,3143.777917503639,4312.921455870474,0.5324515364183754,0.2527485096313869,1274.284,1203.6571,-400.64743,77.316414,110.69836,47.06434,28.562954,26.417772,26.312792,26.266644,18.126339,16.208574,20.228888,14.68,1.6245888,17.23428,1.6705115,11.633186,-11.47952,12.25031,5.647994,14.347582,-9.426945,11.288403,-0.862999,9.309729,-5.8099513,8.262373
G03_D03_M_50_Furious_C3.wav,GROUP_03,0.03594453456038135,0.04857557160804288,0.073638596,0.054537352,2069.0952917804316,3185.9732719570216,0.2440851093860201,0.07354721097971814,914.57294,803.0386,-343.61328,122.45046,141.97731,43.03776,9.952453,30.071709,21.334232,20.470966,7.1070924,17.849361,27.745445,14.826538,5.8012853,11.49575,-4.7477612,14.500786,4.80081,15.179741,4.7012873,10.959929,-23.326372,18.86557,-4.804038,7.3641205,-3.6409655,7.987902
G03_D03_M_50_Happy_C2.wav,GROUP_03,0.03323501275510204,0.05299223242717962,0.08404004,0.06638501,2311.7744731070898,3721.2948676562146,0.053275316791832124,0.19075978630540152,979.84204,992.0179,-335.57544,93.88015,131.03255,37.865578,23.633259,24.537924,23.285275,14.281726,14.609233,17.993488,22.888355,15.28879,5.576518,10.443165,-4.722528,15.596355,-2.212106,11.964991,-1.8258216,8.294895,-6.715104,13.41661,-4.3490334,9.720647,-6.2131057,9.230679
G03_D03_M_50_Neutral_C1.wav,GROUP_03,0.058059614927030455,0.06664733556448092,0.029803282,0.029075341,3853.528307308773,4878.161507008697,0.4723498868608549,0.4713535242531991,761.4021,831.14343,-372.567,84.945755,108.73618,43.149223,21.649796,20.299751,29.969255,16.505127,14.705596,16.160683,15.376561,13.756737,-1.1926266,17.475052,13.26291,12.944635,4.4124246,8.626914,5.8812675,10.699926,-2.1146533,10.711886,2.4487114,9.467832,-4.5471153,7.898901
G03_D04_M_23_Furious_C3.wav,GROUP_03,0.04535055384389671,0.06691447237979856,0.037045714,0.026325954,1449.2187485850534,1481.3605671195867,0.4382209481736456,0.5062244522171675,1430.1447,1175.6606,-459.7317,80.22153,174.41803,73.64175,15.921328,52.263702,29.177713,28.402477,24.655027,26.490456,6.714961,25.474567,19.668625,14.616422,-2.5628572,12.57927,-14.60822,15.608245,1.622202,10.471314,-5.185823,9.404912,-14.733716,12.303464,-8.79785,10.058519
G03_D04_M_23_Happy_C2.wav,GROUP_03,0.03295003056234719,0.03282981282108869,0.026880832,0.022813464,1436.0497965783477,1896.588128885485,0.1609604783471031,0.4935904855729722,1433.8851,1047.0165,-494.227,96.48597,167.23322,75.583565,23.27433,41.770103,13.19562,27.89878,15.3184595,25.144522,7.273376,23.531261,13.851629,13.524558,-6.3256726,12.79269,-15.895967,19.426111,3.3439748,11.493326,-1.4703767,9.234716,-15.657521,13.022913,-8.126381,8.831464
G03_D04_M_23_Sad_C4.wav,GROUP_03,0.030415085126768868,0.03767155057410044,0.026068773,0.018680641,1282.6664148777918,1682.7114310036159,0.07431190578988975,0.41121980190744634,1360.1173,1143.1266,-495.1849,75.36727,163.11497,61.068623,14.84679,51.537865,32.161716,29.262236,35.54618,23.620853,17.84319,18.892818,19.938646,12.942728,-6.400627,13.420974,-13.124173,15.125035,4.3242235,11.773814,-6.733976,10.838273,-15.119979,12.601581,-6.3702993,9.455156
G03_D05_F_22_Furious_C3.wav,GROUP_03,0.09783216277356903,0.10828699415841658,0.07657711,0.07672337,4344.498985037667,4436.79857473707,0.23815463471393403,0.5352719654160562,1220.9415,1024.8247,-373.51944,134.549,69.882996,74.78834,9.433749,23.943487,28.613323,27.210796,-7.695796,23.439728,-2.4074237,14.71217,-17.775923,18.670208,-12.349772,15.531062,-13.964887,14.292814,2.0784473,13.118021,-7.2237077,9.782658,-11.638157,13.39458,-12.132469,11.350445
G03_D05_F_22_Neutral_C1.wav,GROUP_03,0.06898271276595745,0.0868167713144593,0.04405348,0.04840935,3363.6969203688227,4113.574089326993,-0.2256770780286952,0.29748766334017873,1243.0482,945.41254,-420.74564,105.6481,100.06143,60.26578,22.268421,28.729504,20.519796,27.97386,1.6303071,27.511593,4.3471527,15.491693,-15.31679,18.89044,-7.758616,14.109003,-25.586489,19.084839,9.75274,12.603885,2.6011746,11.755387,-16.827705,17.356983,-6.138661,9.371196
G03_D05_F_22_Sad_C4.wav,GROUP_03,0.10461037782701711,0.08597838964916732,0.04860335,0.06449673,4509.937362858099,4539.871835144919,0.379139770736376,0.6184693853033699,1534.3457,1156.8134,-414.43765,123.98869,67.92541,61.290905,8.258556,28.138233,30.826067,33.483154,3.536453,16.393274,1.8824278,13.366004,-15.600968,19.680624,-8.660869,14.43655,-13.293721,14.37892,-3.3590276,10.216507,3.099971,8.443069,-5.2698064,10.661491,-8.828207,10.669379
G03_D06_C_11_Furious_C3.wav,GROUP_03,0.11768104573787062,0.16651529351306082,0.10025996,0.06716611,3893.4637703652925,3485.6585777279124,0.29764072968885796,0.2966357419415945,1693.3909,1161.263,-322.201,103.77627,96.04142,58.766563,-18.711763,37.60677,2.1219234,30.541656,-30.324959,25.950563,-1.2991666,24.93955,-37.954674,24.55495,9.548929,15.894788,-19.895584,16.773565,-17.159216,13.861305,-9.772663,13.360856,-11.287195,12.084625,-16.169512,14.715352
G03_D06_C_11_Happy_C2.wav,GROUP_03,0.10133570269808743,0.125908988767695,0.09750923,0.07161496,3690.449659530389,3475.2930523322784,-0.3510858508366456,0.19235836830638472,1749.4971,1145.7762,-302.8038,91.65277,90.57808,51.289474,-25.368565,40.94771,-0.4591685,34.887768,-32.09711,26.881031,-4.3386106,21.025972,-33.321514,25.610992,6.1098948,15.045351,-10.6813,15.462804,-22.277891,16.539913,-10.549386,15.06773,-9.1044,13.769113,-13.771922,12.162771
G03_D06_C_11_Shocked_C5.wav,GROUP_03,0.14381826220460198,0.1718597195917191,0.102272615,0.09265611,4394.568783121304,3481.1516637898276,-0.5072558559998683,0.3040049563578733,1798.1207,1225.3917,-295.01932,101.40953,77.71713,63.18086,-20.263695,37.836525,13.124469,43.038208,-22.61459,23.931776,5.905575,19.430069,-25.63666,21.61025,11.622719,16.910418,-16.125978,15.124859,-19.020035,16.085258,-7.3269043,13.806533,-11.033823,12.1359,-13.117786,12.321767
G04_D01_M_20_Furious_C3.wav,GROUP_04,0.09960388869382023,0.08755437206785192,0.01875235,0.017816909,4560.3742900704665,3329.5240103571764,-0.3027707006292504,0.4154693943894756,1849.3798,1154.2931,-498.34485,146.14679,114.56696,92.88965,-24.169651,34.26425,6.923525,30.718857,3.530584,21.279043,-6.6596394,25.397295,-23.183523,21.859436,-3.0235941,14.329628,-2.1348133,12.781294,-16.353045,17.042843,-15.416159,14.662612,-1.22603,7.7879205,-6.3121433,10.9165535
G04_D01_M_20_Happy_C2.wav,GROUP_04,0.07652568307152406,0.08976887812715924,0.008977566,0.008197745,3629.0501484523634,3155.9953935589297,-0.7331110961908587,0.15219392919691901,1688.4874,1128.3329,-568.3933,141.11993,138.1461,91.36876,-11.637181,34.6186,8.689493,26.977798,8.99349,21.816687,11.63577,23.498741,-16.81391,17.763885,-7.787037,15.956674,4.6256275,11.35942,-18.330864,18.404266,-15.667256,13.687775,-1.0747049,9.763246,-9.345078,9.328496
G04_D01_M_20_Neutral_C1.wav,GROUP_04,0.08580146856671554,0.08080658105248818,0.012532023,0.0133241005,3887.6729475305847,3261.7645248295903,-0.383304171741974,0.4637810182199534,1637.4442,1148.7639,-521.6935,144.78929,142.22166,97.06339,-4.924475,29.604177,13.414893,25.589066,13.5825815,25.845373,-6.4224606,21.142721,-17.633497,20.565075,10.447998,13.820071,-1.6662722,13.753896,-9.203998,16.907366,-6.045303,9.816595,-4.012828,9.471262,-7.3769903,9.949577
G04_D02_M_21_Furious_C3.wav,GROUP_04,0.06926154561980609,0.07776847759202998,0.044144027,0.04132562,3381.4080307298245,2840.053709252976,-0.5880733660289443,0.17682852021121293,1667.0668,1170.6025,-431.4372,123.28744,115.37156,80.94287,-9.385106,40.636612,20.002035,23.604584,3.6927674,20.952028,-9.334437,22.764738,4.2751355,13.533395,-18.589628,20.549519,-16.781271,19.412273,-5.2172356,10.601012,-8.325694,12.288293,-1.7397099,11.101685,-5.965213,11.640914
G04_D02_M_21_Happy_C2.wav,GROUP_04,0.07767159598214286,0.08193554998434563,0.047680512,0.046845507,3595.538009327269,2904.584036741166,-0.5018013127527595,0.20542617536577298,1671.7139,1148.0834,-437.85446,127.15419,118.25712,89.229355,-6.889066,41.298115,12.71487,23.031908,9.6895895,22.19247,0.81192213,23.901546,1.8735248,15.634602,-19.382391,19.939024,-12.355676,15.558773,-3.962022,8.426268,-9.7192335,10.434418,-2.553653,10.366847,-3.4804265,8.8972435
G04_D02_M_21_Neutral_C1.wav,GROUP_04,0.08965953029918865,0.08558514691188146,0.051278304,0.059225526,4341.937858995796,3194.2548469256217,-0.32791551688110854,0.4689681892658414,1777.3512,1148.6821,-434.72134,133.19305,109.84597,91.371704,0.6531216,36.32363,16.808958,24.45266,2.429683,24.360601,-9.130399,27.143335,5.7568235,15.108585,-8.599578,14.742535,-11.043425,16.409935,-7.0988297,11.853767,-11.3273325,13.597219,-0.48307666,9.549614,0.42970985,10.95691
G04_D03_F_21_Furious_C3.wav,GROUP_04,0.0474300462372449,0.05004210664278626,0.0344881,0.034506444,2659.243516919684,2726.908269401073,0.11896836508397847,0.5989185143492588,1746.4304,1175.4733,-472.581,102.43982,103.27816,74.336945,4.8641405,37.333515,17.869228,27.277338,13.344304,24.182285,-3.7596421,17.29493,-1.3052416,15.79021,-8.081919,17.623304,-12.091494,13.135375,-15.248521,14.600822,-12.58631,13.65243,-1.8845499,8.941414,-5.970422,7.682276
G04_D03_F_21_Happy_C2.wav,GROUP_04,0.043314512611040606,0.04539409213773848,0.024820406,0.021785524,2318.5403721651005,2352.810548331204,-0.32938260013062687,0.2850159399045636,1757.4265,1173.1467,-523.78595,95.0634,120.75073,72.74299,2.8736212,34.893112,12.019734,35.25402,14.336802,24.543839,-9.929164,20.030573,-11.4298315,18.294048,-11.077487,17.766668,-14.293561,15.575013,-15.475742,15.786164,-8.510538,14.718739,-2.433352,10.653318,-10.279595,9.604157
G04_D03_F_21_Sad_C4.wav,GROUP_04,0.0510205078125,0.044037210652970206,0.0065346304,0.012040198,4595.743038485726,4273.065760445931,0.690651080069134,0.9188856269726386,1957.1115,1110.2971,-624.78564,91.32827,53.70432,62.934155,0.47775662,38.25728,16.960505,25.128954,16.353544,21.945019,-0.015878644,15.349367,-2.285051,11.29272,-6.046446,11.992333,-4.8804255,10.617015,-1.3316399,7.513574,-2.6928024,8.3175745,-2.549854,7.954911,-2.3657813,6.370846
G04_D04_K_21_Furious_C3.wav,GROUP_04,0.06837285811143984,0.09254646011096791,0.08479011,0.11547053,3718.9343375432563,3749.9016770149115,-0.4759309737568067,0.29150357347939293,1662.8185,1157.5337,-355.28833,129.69759,63.45764,57.631485,-11.254337,34.606236,27.963118,31.838995,-4.26387,25.417593,3.1120641,18.155554,-14.97618,20.883404,-0.74975055,15.098245,-12.356862,14.309479,-20.303177,22.179928,2.586765,11.017194,-10.571721,12.785077,-3.4348552,11.52646
G04_D04_K_21_Neutral_C1.wav,GROUP_04,0.059591728344298246,0.07442155402464495,0.033663537,0.03304388,2737.564308416222,3170.2068772631023,-0.0950888964683563,0.1809334824421496,1655.0126,1202.0817,-436.75604,108.64342,99.50668,57.141453,3.088991,33.404022,32.345222,24.886229,4.2120223,24.543072,6.3148713,17.051212,-8.733045,18.568407,-3.170113,13.50893,-15.85132,16.56309,-12.708751,15.88754,7.649623,9.562987,-5.648778,12.340637,1.065219,11.337306
G04_D04_K_21_Shocked_C5.wav,GROUP_04,0.07936611906576654,0.09976152871905902,0.056525268,0.075770415,3553.024365029995,3607.426194469224,-0.4305142307785853,0.3391945849999421,1515.4031,1175.041,-399.56802,121.72759,66.38484,64.89888,-2.9764454,34.63843,31.950975,34.507217,-9.825706,26.417984,-2.4978032,19.631157,-12.919214,18.619547,5.9397693,15.606193,-1.0235119,10.713631,-12.662899,16.409414,4.9198613,10.982319,-11.050525,12.414849,-7.264413,13.230511
G04_D05_C_12_Furious_C3.wav,GROUP_04,0.11330824042085427,0.11432644440274467,0.010878752,0.0091762245,4829.338186520631,4129.6938608323635,-0.1300308221763169,0.4457057523037367,1773.0469,1110.2887,-535.1676,141.31514,73.17329,64.39681,-14.397439,31.969938,8.074678,26.332157,-25.86892,24.538643,-6.2851043,20.835152,-20.654734,23.310453,-0.3806805,12.737273,-25.365509,20.590488,-7.2686453,13.731317,-9.003842,12.456813,-6.8355556,14.821948,-4.9788947,8.659955
G04_D05_C_12_Happy_C2.wav,GROUP_04,0.09913309083230958,0.10582958859015802,0.009163842,0.007998513,4741.195395305429,4122.289837631673,-0.5610520231190151,0.17222346860868662,1825.021,1129.7048,-574.4514,124.61938,71.24345,60.75932,-10.128195,28.24287,8.899977,26.023905,-26.098732,25.851673,-7.283912,19.337645,-28.279104,23.441244,-3.3952892,14.24127,-22.161514,20.388802,-13.594593,15.436721,-6.6245832,11.749016,-12.931797,15.41845,-3.3080904,7.7757516
G04_D05_C_12_Neutral_C1.wav,GROUP_04,0.10561940426997245,0.10992417307024956,0.0060141636,0.0063567464,4268.2130807901285,4253.952253200939,-0.3698875054682226,0.35719864909035576,1483.7737,1068.2559,-573.14185,111.921165,85.24888,61.037327,3.5078084,29.551144,5.386499,28.839254,-16.866634,23.988064,-5.2731547,17.761602,-20.550314,21.854887,4.7238865,14.634308,-22.589268,16.996109,-5.3089695,14.019033,-6.2179885,10.620765,-8.243333,13.484284,-5.771545,10.154841
